STPI_Internal_Correlation,IRP_Internal_Correlation
0.302252,0.405917
0.325471,0.411883
0.296355,0.3057
0.299274,0.378941
0.325736,0.403382
0.320752,0.426396
0.294348,0.453078
0.33161,0.376818
0.350808,0.41477
0.314434,0.472704
0.277455,0.374232
0.278294,0.457723
0.335,0.519622
0.297401,0.52726
0.279496,0.446126
0.350429,0.440239
0.305375,0.510375
0.322306,0.516995
0.30158,0.462929
0.321961,0.377061
0.327926,0.344917
0.315272,0.417033
0.26389,0.409554
0.30084,0.382368
0.32431,0.346258
0.283105,0.459561
0.303899,0.486232
0.28543,0.415904
0.285797,0.386036
0.337939,0.469317
0.321963,0.489652
0.299336,0.420206
0.301096,0.519445
0.313603,0.490923
0.334941,0.456474
0.341304,0.48581
0.326661,0.429524
0.329773,0.442874
0.34272,0.378747
0.297507,0.461273
0.322761,0.391003
0.312766,0.435339
0.320012,0.477052
0.32401,0.487471
0.313036,0.429171
0.311467,0.432984
0.306986,0.369544
0.359578,0.327373
0.346042,0.408372
0.376152,0.465123
0.371117,0.387699
0.283304,0.453984
0.325651,0.459149
0.314251,0.442477
0.345602,0.427139
0.329967,0.459054
0.298517,0.429876
0.316109,0.330165
0.316427,0.493413
0.284502,0.426396
0.285895,0.405417
0.286403,0.530364
0.357038,0.490929
0.326393,0.433555
0.305943,0.521387
0.341548,0.448607
0.332735,0.381893
0.297472,0.498355
0.317734,0.478739
0.311116,0.502629
0.344644,0.436848
0.320188,0.508891
0.310039,0.43824
0.318346,0.429617
0.320566,0.395176
0.310719,0.41227
0.296043,0.283986
0.318185,0.416481
0.312708,0.466796
0.330538,0.516893
0.346959,0.369697
0.326715,0.427626
0.3317,0.4071
0.337161,0.485893
0.312082,0.453302
0.296678,0.489833
0.301596,0.3835
0.312543,0.377636
0.282704,0.493688
0.300324,0.439319
0.319307,0.389424
0.330597,0.485583
0.303172,0.391057
0.302882,0.401035
0.314987,0.430574
0.306358,0.428889
0.318244,0.505527
0.348332,0.410407
0.367865,0.328317
0.326144,0.426771
0.343384,0.371
0.325734,0.483234
0.346431,0.513906
0.349639,0.449014
0.259919,0.452382
0.329051,0.507214
0.293338,0.443814
0.393191,0.479178
0.309272,0.36968
0.267812,0.427114
0.339975,0.442874
0.281013,0.433264
0.374183,0.375716
0.326017,0.447765
0.306314,0.394246
0.339693,0.466292
0.312976,0.391565
0.333932,0.532671
0.371361,0.408336
0.316409,0.287608
0.329919,0.462288
0.265886,0.413114
0.269707,0.438642
0.299224,0.430106
0.31713,0.429429
0.317479,0.490221
0.304389,0.410608
0.355723,0.432814
0.348662,0.397173
0.345972,0.459759
0.29135,0.419351
0.330094,0.518632
0.32342,0.459149
0.342764,0.411816
0.378528,0.505552
0.309846,0.372454
0.264751,0.53101
0.29948,0.429458
0.366232,0.455893
0.332774,0.478554
0.304887,0.529294
0.244404,0.473816
0.282839,0.413591
0.324328,0.375631
0.330395,0.483699
0.304672,0.423339
0.308947,0.422683
0.287811,0.481263
0.327915,0.369188
0.364308,0.337892
0.33661,0.462503
0.303769,0.525587
0.328891,0.503797
0.344413,0.525528
0.286315,0.405992
0.290625,0.481526
0.333256,0.520273
0.350779,0.509173
0.325888,0.411527
0.309311,0.550386
0.359714,0.387759
0.362398,0.488516
0.298797,0.376113
0.282793,0.417342
0.315694,0.453302
0.343577,0.42716
0.335489,0.483019
0.343113,0.355062
0.332106,0.378352
0.306274,0.502534
0.291036,0.414981
0.339488,0.384799
0.313124,0.454266
0.313373,0.374022
0.303325,0.452057
0.321104,0.456474
0.309199,0.423641
0.263125,0.504209
0.317857,0.46706
0.316021,0.467614
0.347292,0.525611
0.305669,0.449088
0.307668,0.413457
0.332567,0.439864
0.335929,0.516285
0.307904,0.503659
0.304509,0.446579
0.33799,0.437424
0.321606,0.435277
0.328269,0.384949
0.323422,0.393213
0.313473,0.421047
0.355149,0.435851
0.315897,0.355385
0.279433,0.323227
0.342589,0.430464
0.275551,0.428361
0.335477,0.505527
0.275792,0.373763
0.262039,0.359975
0.343194,0.505617
0.328023,0.470233
0.346126,0.411527
0.31341,0.427176
0.314908,0.423638
0.312,0.468373
0.352848,0.434508
0.320661,0.489974
0.329406,0.430255
0.320882,0.341925
0.336707,0.356442
0.349298,0.508842
0.281298,0.40928
0.317716,0.548971
0.294888,0.305039
0.289876,0.404239
0.315716,0.507245
0.325082,0.387643
0.326059,0.439239
0.316488,0.471671
0.314676,0.453099
0.321229,0.41532
0.330782,0.530747
0.331721,0.469266
0.321675,0.401434
0.328469,0.380455
0.346345,0.371172
0.352786,0.380625
0.3154,0.408337
0.298951,0.463402
0.267507,0.548244
0.297251,0.486518
0.310069,0.562388
0.34193,0.427246
0.342692,0.511075
0.302796,0.354011
0.334461,0.495771
0.352337,0.401548
0.278429,0.528602
0.301326,0.413743
0.355651,0.469038
0.298305,0.487349
0.349479,0.358387
0.285734,0.416239
0.311699,0.440177
0.278306,0.335811
0.308929,0.523989
0.373937,0.409936
0.332668,0.556024
0.29156,0.490929
0.292745,0.573387
0.320179,0.518242
0.353929,0.536888
0.331274,0.407324
0.372949,0.411484
0.30791,0.496856
0.322706,0.496958
0.293575,0.465574
0.351729,0.389819
0.370173,0.582013
0.304318,0.45322
0.328631,0.42999
0.286133,0.448705
0.336853,0.434072
0.297062,0.491233
0.385986,0.409451
0.32702,0.480304
0.320464,0.426769
0.32507,0.402054
0.301064,0.372957
0.280857,0.469296
0.362244,0.436848
0.297414,0.521938
0.316071,0.317032
0.317393,0.390925
0.276512,0.417232
0.321237,0.318011
0.331492,0.483001
0.266014,0.488446
0.299504,0.346063
0.32487,0.426781
0.27845,0.439997
0.301288,0.366262
0.314011,0.438763
0.357988,0.422082
0.337205,0.348708
0.344629,0.384389
0.264751,0.415181
0.277788,0.435767
0.300754,0.435989
0.290383,0.409424
0.280628,0.464865
0.308231,0.464604
0.295714,0.405338
0.356794,0.407324
0.27631,0.394853
0.323823,0.473181
0.31425,0.503266
0.347319,0.442701
0.296002,0.542363
0.307197,0.446198
0.359924,0.460332
0.358459,0.501085
0.283415,0.550445
0.301326,0.361625
0.372428,0.556592
0.352295,0.368859
0.336405,0.428549
0.31196,0.452186
0.342291,0.472455
0.379966,0.401526
0.288692,0.479714
0.327622,0.354823
0.340752,0.29262
0.318102,0.48132
0.368693,0.398196
0.279375,0.501672
0.299005,0.421312
0.316013,0.365095
0.336577,0.551149
0.390056,0.445402
0.277709,0.422396
0.288294,0.480795
0.302214,0.403932
0.320661,0.515534
0.316661,0.463276
0.272671,0.485327
0.364294,0.496253
0.319384,0.510068
0.282568,0.435339
0.324761,0.396077
0.319569,0.436633
0.292261,0.420332
0.292995,0.552128
0.319592,0.507904
0.304376,0.447464
0.338166,0.388726
0.336455,0.403475
0.311615,0.544931
0.355469,0.363136
0.324185,0.486356
0.349741,0.40704
0.298838,0.500972
0.30589,0.48079
0.29869,0.460373
0.352815,0.408792
0.298445,0.462388
0.308717,0.393895
0.302028,0.432453
0.296364,0.451931
0.354898,0.437794
0.361402,0.479586
0.342133,0.44604
0.336346,0.454666
0.340392,0.421236
0.331613,0.408696
0.333507,0.571868
0.321549,0.463405
0.307414,0.42055
0.310316,0.412983
0.28336,0.449095
0.350829,0.452648
0.311343,0.451919
0.32456,0.460393
0.325827,0.432479
0.335883,0.463892
0.309238,0.482242
0.266361,0.406833
0.303938,0.434176
0.369927,0.442276
0.337027,0.433233
0.322968,0.402636
0.327513,0.353914
0.29235,0.329206
0.319482,0.331531
0.387205,0.450095
0.378869,0.553325
0.286601,0.399608
0.345518,0.42326
0.345367,0.391756
0.340686,0.378205
0.3173,0.509553
0.270838,0.501191
0.358516,0.431284
0.367635,0.351494
0.30918,0.50678
0.27708,0.389151
0.322892,0.413942
0.362024,0.448705
0.346556,0.405162
0.286389,0.519275
0.310465,0.417092
0.340776,0.536183
0.360455,0.461916
0.296451,0.358053
0.237437,0.440755
0.329358,0.496566
0.317515,0.405365
0.322894,0.543633
0.28975,0.438013
0.313465,0.426927
0.343238,0.425924
0.320602,0.51505
0.362825,0.421097
0.326918,0.493639
0.283001,0.378991
0.321601,0.527425
0.286267,0.491647
0.299404,0.388021
0.329243,0.518766
0.304906,0.378861
0.331445,0.549738
0.301889,0.34886
0.302816,0.416296
0.328394,0.373923
0.303153,0.400473
0.36719,0.339856
0.305111,0.395817
0.341521,0.585989
0.291225,0.360146
0.354463,0.451056
0.304974,0.471031
0.291883,0.47447
0.293471,0.445524
0.395474,0.489833
0.303305,0.432075
0.325664,0.449156
0.35666,0.529625
0.333684,0.429946
0.33674,0.559658
0.320439,0.512074
0.331842,0.357845
0.280884,0.499941
0.294403,0.427846
0.347905,0.559567
0.314158,0.410168
0.344723,0.544503
0.322382,0.432075
0.298229,0.462136
0.301288,0.355822
0.34444,0.436232
0.314022,0.34692
0.306287,0.491316
0.348181,0.363071
0.293013,0.496345
0.273236,0.475878
0.304707,0.543752
0.311268,0.479045
0.38373,0.512822
0.313205,0.463287
0.33289,0.494749
0.31476,0.442415
0.329243,0.505451
0.304628,0.417833
0.333097,0.380149
0.323164,0.451072
0.309147,0.431116
0.354478,0.433423
0.312456,0.441088
0.323171,0.536549
0.318718,0.421222
0.314144,0.437023
0.338942,0.384382
0.332715,0.42372
0.290453,0.414294
0.31088,0.414833
0.349537,0.473444
0.356569,0.4638
0.297805,0.504472
0.294061,0.459916
0.348406,0.500193
0.304455,0.432672
0.323139,0.354358
0.332787,0.409208
0.289449,0.402169
0.328414,0.279645
0.324586,0.450666
0.328773,0.42372
0.294245,0.438556
0.326813,0.351913
0.291477,0.492531
0.338128,0.477378
0.2814,0.543541
0.316708,0.440826
0.345606,0.501653
0.335078,0.525636
0.347975,0.51359
0.308584,0.520929
0.292611,0.366163
0.33129,0.474056
0.380175,0.393796
0.313661,0.550211
0.339764,0.508284
0.318404,0.444171
0.340379,0.394425
0.30707,0.507274
0.25453,0.397173
0.291716,0.513906
0.322408,0.425559
0.324845,0.428361
0.314741,0.535261
0.338466,0.477052
0.306279,0.51085
0.349372,0.513588
0.339558,0.468498
0.315804,0.417342
0.34835,0.414164
0.312316,0.467404
0.327596,0.339358
0.334943,0.394031
0.314232,0.483019
0.324199,0.434909
0.305364,0.465123
0.320202,0.488807
0.316487,0.427928
0.329646,0.391482
0.358433,0.429407
0.36936,0.399017
0.341147,0.417635
0.335128,0.428833
0.352303,0.50724
0.312726,0.416394
0.269303,0.485547
0.328256,0.473784
0.323309,0.398227
0.307562,0.380843
0.329173,0.437012
0.300113,0.486619
0.330684,0.337664
0.338333,0.440829
0.310882,0.523889
0.323962,0.392671
0.344708,0.436322
0.339526,0.53272
0.341127,0.395169
0.327867,0.444602
0.291944,0.3873
0.335704,0.367412
0.348538,0.490601
0.314703,0.41919
0.324463,0.447654
0.332908,0.490213
0.286884,0.339503
0.324555,0.424082
0.319598,0.417705
0.254345,0.408144
0.302464,0.370587
0.322999,0.50714
0.330147,0.469312
0.236352,0.460197
0.347719,0.496981
0.331257,0.500871
0.332562,0.427813
0.313984,0.475501
0.313245,0.447032
0.316718,0.505428
0.35527,0.473473
0.345507,0.48373
0.385214,0.442701
0.325286,0.32124
0.273539,0.376595
0.35061,0.527511
0.294557,0.434176
0.33071,0.468997
0.304142,0.426308
0.334474,0.436022
0.29577,0.377558
0.359894,0.413954
0.384393,0.456592
0.376868,0.419686
0.32028,0.397089
0.344951,0.420791
0.324835,0.366969
0.369722,0.4053
0.299102,0.521307
0.339009,0.45669
0.312525,0.387156
0.309908,0.420206
0.297134,0.337358
0.250447,0.450422
0.285328,0.462817
0.327373,0.386793
0.309109,0.428253
0.406954,0.374359
0.302502,0.339773
0.304781,0.466761
0.35155,0.3835
0.289889,0.48128
0.325657,0.55124
0.30714,0.403996
0.351803,0.432232
0.30038,0.458126
0.338161,0.460718
0.318696,0.404368
0.288744,0.455302
0.332777,0.467213
0.35194,0.514593
0.32631,0.436637
0.333311,0.4461
0.333913,0.507521
0.281319,0.514147
0.287386,0.440324
0.323191,0.453809
0.31242,0.496159
0.294821,0.378916
0.297931,0.423948
0.343989,0.420753
0.320781,0.466154
0.293875,0.434857
0.304378,0.507904
0.326536,0.427045
0.285873,0.391003
0.28397,0.462929
0.301325,0.387289
0.309613,0.448671
0.319785,0.481526
0.330541,0.526084
0.29367,0.482734
0.28708,0.421754
0.321975,0.433637
0.317174,0.446148
0.323403,0.392233
0.309762,0.52213
0.288766,0.543308
0.31625,0.549725
0.325387,0.479411
0.292359,0.405576
0.335869,0.381107
0.273034,0.47882
0.320354,0.420422
0.312314,0.463892
0.345404,0.45915
0.272148,0.378869
0.328832,0.398226
0.357349,0.381866
0.281179,0.367339
0.324263,0.409503
0.3531,0.435767
0.382566,0.547483
0.32109,0.462503
0.294836,0.443407
0.325898,0.476222
0.348899,0.358113
0.284708,0.447327
0.348504,0.498038
0.296652,0.469896
0.33693,0.379096
0.359296,0.441151
0.326389,0.507274
0.337837,0.481418
0.299886,0.53048
0.297454,0.392023
0.324145,0.419774
0.332629,0.509613
0.285259,0.438763
0.319239,0.465734
0.336569,0.416079
0.268848,0.426781
0.34501,0.472501
0.33304,0.463276
0.308935,0.486648
0.333826,0.400166
0.35239,0.342614
0.301573,0.496176
0.254672,0.404621
0.325453,0.438817
0.333511,0.370275
0.366555,0.480795
0.346798,0.474014
0.32319,0.414047
0.294052,0.485651
0.298195,0.393552
0.312749,0.463233
0.30634,0.474807
0.297336,0.286561
0.263418,0.393648
0.294865,0.401526
0.328227,0.522642
0.289404,0.352895
0.331834,0.354161
0.313835,0.391003
0.317473,0.493629
0.312453,0.479658
0.319096,0.464154
0.332899,0.354859
0.345225,0.575179
0.310551,0.439148
0.304846,0.404917
0.354526,0.518242
0.312877,0.468609
0.336111,0.528033
0.321663,0.434857
0.224996,0.506106
0.37338,0.486254
0.338824,0.476222
0.320391,0.458306
0.31086,0.421236
0.313131,0.444829
0.314455,0.456999
0.329495,0.347435
0.321084,0.42575
0.323098,0.544066
0.29726,0.469896
0.336877,0.456474
0.267672,0.401732
0.378756,0.490693
0.270986,0.399601
0.303673,0.464209
0.33758,0.456969
0.289647,0.535003
0.32958,0.348325
0.278929,0.416296
0.292702,0.450149
0.277666,0.432479
0.290141,0.413879
0.299639,0.442304
0.341821,0.510068
0.290939,0.487471
0.261474,0.437739
0.335099,0.541855
0.312974,0.423305
0.305436,0.418601
0.337646,0.413583
0.29134,0.419671
0.350512,0.42326
0.366459,0.420422
0.370887,0.411816
0.302235,0.454968
0.349607,0.376181
0.330331,0.458126
0.335094,0.425858
0.347639,0.403257
0.35655,0.367742
0.311633,0.480443
0.306411,0.448705
0.309266,0.36741
0.284018,0.46227
0.269392,0.524672
0.345236,0.473455
0.359033,0.33389
0.322143,0.441907
0.278056,0.401833
0.315218,0.52595
0.295604,0.362218
0.32658,0.412825
0.313821,0.450685
0.296649,0.381806
0.321963,0.41807
0.316183,0.459888
0.289825,0.422574
0.299207,0.430153
0.348902,0.524451
0.308996,0.512251
0.306491,0.464043
0.361289,0.435701
0.351517,0.336467
0.295012,0.457456
0.329598,0.429217
0.291669,0.395827
0.354766,0.436699
0.352192,0.475878
0.336434,0.415632
0.357061,0.460332
0.342246,0.437241
0.3809,0.417429
0.29057,0.429696
0.310874,0.433739
0.303994,0.595945
0.304498,0.553287
0.350804,0.440119
0.317655,0.413394
0.303598,0.522098
0.284223,0.435143
0.294117,0.473475
0.359304,0.412017
0.303732,0.357997
0.335174,0.411886
0.301475,0.44307
0.322953,0.353428
0.312495,0.468302
0.301653,0.467548
0.338039,0.391876
0.297407,0.411147
0.292157,0.501414
0.391835,0.473612
0.310968,0.350917
0.378105,0.466383
0.301214,0.483133
0.27354,0.408569
0.363942,0.489974
0.315782,0.403045
0.33842,0.483504
0.303923,0.509613
0.302935,0.380136
0.315011,0.369196
0.301955,0.584554
0.324847,0.450947
0.353532,0.365678
0.288808,0.395572
0.320308,0.397737
0.303566,0.479126
0.306639,0.450762
0.296979,0.482737
0.312178,0.480314
0.372374,0.42885
0.337103,0.460332
0.335204,0.415063
0.274415,0.47603
0.312289,0.439319
0.323795,0.453501
0.354202,0.391408
0.337556,0.332894
0.315316,0.373027
0.320148,0.444171
0.314783,0.407434
0.320376,0.57338
0.355918,0.463402
0.338847,0.534415
0.312981,0.515923
0.316802,0.392714
0.387536,0.455968
0.333078,0.479829
0.329771,0.380561
0.298578,0.440826
0.32831,0.427829
0.328142,0.461223
0.347886,0.419866
0.362997,0.454931
0.299121,0.502153
0.317002,0.50105
0.295562,0.436489
0.349019,0.360061
0.292115,0.45197
0.277123,0.514702
0.289233,0.426198
0.293245,0.425361
0.367881,0.374478
0.310918,0.446752
0.284334,0.310621
0.32655,0.465848
0.312982,0.519318
0.355942,0.458848
0.332355,0.419537
0.295491,0.399485
0.338084,0.40093
0.370066,0.46407
0.313634,0.454039
0.307251,0.358789
0.355221,0.375108
0.31548,0.475501
0.322383,0.485073
0.298028,0.517935
0.313655,0.423948
0.315515,0.450762
0.311415,0.35127
0.332539,0.515583
0.329232,0.403563
0.255824,0.437341
0.331566,0.436103
0.319722,0.400613
0.269069,0.433555
0.301764,0.401732
0.286543,0.462192
0.312374,0.516364
0.360848,0.463427
0.334266,0.414722
0.292663,0.430946
0.308673,0.397649
0.352787,0.354132
0.342346,0.463267
0.331884,0.439355
0.33429,0.46891
0.355587,0.440826
0.302882,0.432453
0.383725,0.582349
0.317964,0.563503
0.366943,0.523989
0.373832,0.386832
0.342049,0.460813
0.354019,0.395208
0.326592,0.515054
0.370659,0.430012
0.322809,0.391214
0.312656,0.503778
0.302405,0.432249
0.308658,0.496832
0.306928,0.34505
0.268754,0.47646
0.343436,0.451393
0.314083,0.423638
0.321387,0.450743
0.342053,0.448697
0.300123,0.377164
0.318451,0.466761
0.348909,0.462929
0.360683,0.450752
0.258721,0.461393
0.308604,0.357611
0.340375,0.323945
0.344068,0.439156
0.292055,0.473493
0.352564,0.471031
0.275506,0.462687
0.299376,0.46397
0.282305,0.386419
0.31074,0.412017
0.284081,0.445495
0.278698,0.387483
0.287727,0.406398
0.342909,0.373125
0.292277,0.387439
0.357415,0.500424
0.334309,0.437106
0.375713,0.410525
0.300241,0.454159
0.347834,0.501076
0.32235,0.455893
0.34201,0.502411
0.320365,0.396153
0.305358,0.423609
0.363351,0.489739
0.282573,0.494728
0.323254,0.371969
0.321389,0.54828
0.310653,0.449466
0.313286,0.400473
0.323108,0.441844
0.35763,0.434508
0.301499,0.447076
0.308668,0.444424
0.322232,0.44909
0.349473,0.500738
0.323144,0.539735
0.364596,0.403007
0.304889,0.493639
0.327208,0.458699
0.35618,0.503797
0.327936,0.474395
0.288985,0.408372
0.329366,0.561306
0.293159,0.32997
0.349577,0.496832
0.284344,0.375351
0.337623,0.437759
0.323337,0.477001
0.318464,0.394233
0.342116,0.458753
0.299302,0.489801
0.378984,0.345934
0.286927,0.434508
0.346338,0.432984
0.282788,0.394246
0.333643,0.450404
0.331277,0.401786
0.326306,0.411244
0.285881,0.47212
0.363366,0.308986
0.301587,0.454238
0.322074,0.47005
0.319643,0.414811
0.333192,0.397919
0.310288,0.445064
0.293706,0.384773
0.317919,0.49241
0.331787,0.376731
0.356014,0.470233
0.321737,0.49241
0.341545,0.382051
0.31834,0.447331
0.351429,0.464024
0.324628,0.502973
0.309179,0.501076
0.350831,0.551576
0.310523,0.475878
0.332691,0.487203
0.301394,0.455909
0.319376,0.389407
0.320471,0.434002
0.272178,0.371
0.280493,0.494135
0.275196,0.504472
0.323846,0.460959
0.31809,0.404578
0.328452,0.399485
0.3252,0.485937
0.286173,0.557145
0.33128,0.486518
0.307359,0.530654
0.328084,0.522217
0.338907,0.392216
0.241815,0.344961
0.301797,0.418199
0.324789,0.424682
0.320428,0.486356
0.314128,0.502245
0.329359,0.489252
0.382844,0.472712
0.329411,0.554121
0.303429,0.445803
