CPY,JCR_IF,FCR
23,13.069,12.59426222
23,14.164,7.029263441
23,14.595,8.270233835
23,14.776,12.77960387
23,15.754,8.244961125
23,16.874,8.344544976
23,16.915,10.46020841
23,19.276,9.701429119
23,19.407,12.24408747
23,21.64,10.44992751
23,22.233,12.93095738
23,27.553,8.844030945
23,28.389,10.51669886
23,29.504,7.985159383
23,31.253,10.33530767
23,32.403,16.3608671
23,32.403,15.17352426
23,32.403,12.71003989
23,32.406,12.10580627
23,34.284,10.5326042
23,36.104,12.50335169
23,36.104,11.69713732
23,36.104,8.430186441
23,36.28,16.70492154
23,36.28,15.33822525
23,36.28,15.33000659
23,52.589,9.45736
23.11111111,6.482,8.707467407
23.125,9.782,9.730907457
23.14285714,7.616,10.22558538
23.14285714,7.616,9.20453118
23.14285714,13.965,9.56076087
23.14285714,25.797,7.756747333
23.14285714,30.927,9.006922857
23.16666667,4.659,6.969484094
23.16666667,7.154,5.978793388
23.16666667,14.033,12.24203456
23.16666667,14.101,9.319489638
23.2,3.915,7.594519361
23.2,7.885,8.150932275
23.2,8.662,9.109806237
23.2,10.539,9.541593872
23.2,11.054,9.006538105
23.2,14.795,12.85273034
23.2,14.795,12.83028384
23.2,15.976,6.059894106
23.2,16.915,8.81130428
23.2,16.915,7.044936795
23.2,17.148,9.136260949
23.2,26.372,9.004490521
23.22222222,6.039,6.236299011
23.22222222,10.117,8.552963513
23.22222222,10.272,9.52594485
23.22222222,30.55,7.494141512
23.25,7.368,6.982704535
23.25,7.452,7.301081601
23.25,7.614,5.399426201
23.25,9.12,10.20734654
23.25,9.38,11.05452336
23.25,11.901,12.00367623
23.25,31.434,12.24119843
23.28571429,8.028,8.249246631
23.33333333,4.123,6.832237543
23.33333333,5.328,9.016070521
23.33333333,7.235,9.776179805
23.33333333,7.689,8.270675515
23.33333333,7.764,9.824709807
23.33333333,8.306,7.144523886
23.33333333,9.432,11.98411344
23.33333333,9.643,11.49031072
23.33333333,9.643,7.32513718
23.33333333,11.342,10.20226707
23.33333333,11.829,8.877049096
23.33333333,12.899,10.07104253
23.33333333,13.936,5.545194459
23.33333333,14.816,9.592844884
23.33333333,14.816,8.031392979
23.33333333,15.387,9.373756267
23.33333333,34.48,11.81892622
23.33333333,34.48,10.34153856
23.33333333,51.296,6.755897815
23.375,20.649,9.763675293
23.4,11.092,10.97091515
23.4,13.41,11.05683848
23.4,15.976,6.829411504
23.4,19.266,10.52016653
23.4,26.372,7.723541816
23.42857143,7.764,8.262319934
23.42857143,8.286,5.220261659
23.5,2.563,6.403651911
23.5,2.891,8.870667769
23.5,4.335,6.306545161
23.5,4.716,6.06720805
23.5,5.328,12.72230642
23.5,5.745,14.81631583
23.5,5.808,6.480687337
23.5,6.354,11.77868768
23.5,6.355,10.51524825
23.5,7.836,9.023017012
23.5,7.883,7.571465028
23.5,8.234,10.28663018
23.5,9.38,8.788833887
23.5,9.38,7.661763753
23.5,9.504,8.133914784
23.5,9.643,5.875356912
23.5,9.771,11.2415166
23.5,9.771,8.783701653
23.5,9.771,7.33891702
23.5,10.452,9.276261643
23.5,11.438,7.518419854
23.5,12.563,8.106509631
23.5,13.623,11.67315334
23.5,13.728,9.534536697
23.5,14.152,8.69405626
23.5,14.439,7.800554368
23.5,15.463,9.704042121
23.5,15.754,8.459969189
23.5,16.559,10.01526683
23.5,18.485,9.827551212
23.5,20.721,13.69059013
23.5,25.43,10.79242659
23.5,28.103,10.42127352
23.5,28.103,10.1996205
23.5,31.377,9.034374286
23.55555556,5.225,8.804595063
23.55555556,14.307,7.554001805
23.55555556,30.55,8.355993582
23.55555556,30.979,11.46234536
23.57142857,7.506,6.486341069
23.57142857,7.616,6.546445401
23.57142857,10.231,8.639025349
23.57142857,10.231,7.916582941
23.57142857,10.231,6.831320672
23.6,4.58,6.745395164
23.6,7.49,8.251037151
23.6,7.885,7.806834517
23.6,9.721,8.068644855
23.6,12.755,8.887426564
23.6,13.156,11.7732333
23.6,13.501,10.42386218
23.6,25.556,8.888024867
23.6,26.372,8.502129361
23.625,4.585,7.278910883
23.625,7.517,8.263064602
23.625,10.452,7.701138737
23.625,16.385,11.083411
23.625,20.649,11.11725513
23.625,28.389,11.58488855
23.66666667,3.206,4.178562565
23.66666667,4.092,6.832818725
23.66666667,4.395,8.647087612
23.66666667,5.328,8.106231965
23.66666667,5.949,5.547177177
23.66666667,6.516,8.168176072
23.66666667,6.516,6.509904801
23.66666667,6.747,9.160111572
23.66666667,6.979,6.19555205
23.66666667,7.453,6.84383237
23.66666667,7.671,10.75732594
23.66666667,11.342,13.41322012
23.66666667,12.522,7.404390837
23.66666667,12.522,5.76246588
23.66666667,16.835,11.65506021
23.66666667,23.563,13.87705568
23.66666667,29.194,12.44591139
23.66666667,31.152,11.39051934
23.71428571,6.779,6.018257256
23.75,1.84,6.760919806
23.75,3.037,7.616257341
23.75,7.452,8.538315198
23.75,9.296,9.633673522
23.75,9.38,11.98764586
23.75,9.38,10.81428107
23.75,10.452,9.915308188
23.75,10.452,7.671300815
23.75,14.204,7.870067396
23.75,16.559,7.663462511
23.75,16.811,13.31270567
23.75,28.103,10.22390739
23.75,30.259,8.915232487
23.75,31.718,8.752828054
23.77777778,3.408,4.962154729
23.77777778,8.142,10.59303535
23.77777778,8.142,9.818136781
23.8,6.954,10.52005643
23.8,7.111,7.533722361
23.8,12.436,11.24377414
23.8,26.372,9.209130635
23.8,28.751,7.132670653
23.83333333,9.643,10.29478295
23.85714286,6.02,6.540228274
23.85714286,7.506,6.351030902
23.85714286,10.231,7.190609466
23.85714286,14.971,10.39595713
23.875,3.82,6.452306641
23.875,4.008,7.603653546
23.88888889,6.516,7.08122746
23.88888889,10.456,8.288469069
23.88888889,14.307,7.29447793
23.88888889,21.455,5.229195192
23.88888889,30.55,9.950099158
24,3.057,3.718359813
24,3.241,6.662772196
24,3.272,9.806328774
24,4.593,5.99594499
24,4.773,7.651954383
24,4.999,9.614307874
24,5.328,9.950729508
24,5.788,6.538988399
24,6.068,10.46592566
24,6.486,9.058339466
24,6.515,8.229353075
24,6.669,7.570124748
24,6.787,10.21503151
24,6.908,8.883457227
24,7.419,7.94851824
24,7.436,11.2892574
24,7.499,14.04950847
24,7.499,10.28134789
24,7.514,10.90510968
24,7.656,11.10701771
24,8.172,6.073237771
24,8.312,7.479162884
24,8.568,5.43630453
24,8.58,8.613498737
24,9.432,7.334609253
24,9.598,9.985107804
24,9.627,8.038168453
24,9.681,12.4837927
24,9.681,10.03124834
24,9.681,8.079718352
24,9.921,9.198775164
24,10.603,13.20139374
24,10.782,5.274733836
24,11.675,5.425149533
24,12.185,9.047701085
24,12.903,11.89913281
24,13.5,9.73443686
24,14.152,8.536535761
24,14.164,8.242968292
24,14.194,12.76846968
24,14.432,11.40856597
24,14.69,7.972499295
24,15.053,9.324834705
24,15.531,7.446526971
24,15.754,8.740518838
24,19.276,11.02586385
24,19.527,13.05094444
24,21.637,13.6817965
24,22.462,12.14217123
24,24.077,9.961305556
24,25.668,10.47725796
24,27.586,12.07209341
24,28.103,8.544116393
24,29.747,9.757826968
24,29.887,8.192154612
24,31.201,11.57881789
24,31.377,14.37380367
24,31.377,9.373649186
24,32.403,8.471426772
24,33.287,11.82812973
24,34.284,10.81140871
24,34.48,10.85418859
24,35.532,11.77884842
24,36.28,8.948217623
24,36.28,7.858994671
24,39.123,10.25017091
24.11111111,10.519,6.48516469
24.11111111,15.302,9.130740645
24.125,10.492,9.887643924
24.125,14.588,10.94185041
24.125,28.389,10.23509387
24.125,28.389,10.20944897
24.125,32.182,12.58208018
24.14285714,5.369,6.113898062
24.14285714,15.053,8.035103448
24.14285714,15.456,9.171504394
24.16666667,9.643,9.950922442
24.16666667,10.988,12.14064437
24.16666667,13.894,9.970502889
24.2,7.885,8.87814807
24.2,8.568,6.369275969
24.2,15.976,4.947278654
24.25,3.295,7.066662398
24.25,5.472,7.91445549
24.25,8.398,8.909774663
24.25,12.176,8.186138546
24.25,16.559,9.519999384
24.25,31.434,9.815662177
24.28571429,18.725,9.235857455
24.33333333,4.093,6.556992593
24.33333333,5.239,7.714721198
24.33333333,6.482,10.58757932
24.33333333,7.696,6.896612648
24.33333333,7.764,8.920041667
24.33333333,8.58,8.462950453
24.33333333,9.575,10.61645929
24.33333333,9.575,9.967237788
24.33333333,10.232,6.791322034
24.33333333,10.272,8.891843388
24.33333333,13.936,5.14447821
24.33333333,24.077,10.3020552
24.33333333,29.194,11.45550769
24.33333333,29.747,12.96886947
24.33333333,29.747,8.097892122
24.33333333,34.48,13.47715108
24.33333333,34.48,9.94306055
24.375,7.517,9.803549649
24.375,7.907,6.821172737
24.375,7.907,6.72289722
24.375,10.452,12.34421924
24.375,16.811,8.298744516
24.375,31.853,9.009372233
24.4,5.332,8.250819831
24.4,6.068,9.03763729
24.4,8.662,10.32544807
24.4,8.662,9.373607473
24.4,9.721,7.876826623
24.4,15.664,9.035495971
24.4,26.218,12.54593791
24.4,26.382,7.851637913
24.42857143,3.853,7.197242572
24.42857143,5.312,6.359586566
24.42857143,13.965,11.65306148
24.5,4.522,8.51045964
24.5,4.999,9.584626289
24.5,5.838,10.4224144
24.5,5.841,7.697575586
24.5,6.488,6.772713987
24.5,6.773,9.14130758
24.5,7.822,10.3817716
24.5,9.771,10.11079126
24.5,9.921,10.28576993
24.5,9.921,9.738971547
24.5,9.989,8.267999219
24.5,10.026,12.15635882
24.5,10.452,7.756026964
24.5,13.623,11.88072915
24.5,13.651,10.27503111
24.5,13.685,13.4124736
24.5,13.856,7.480188305
24.5,14.033,12.72290373
24.5,14.17,8.158193419
24.5,14.439,6.62206725
24.5,16.71,9.23232454
24.5,20.579,11.62541266
24.5,28.389,10.9503816
24.5,31.253,11.18737194
24.5,31.377,9.845526417
24.5,31.434,8.34961157
24.5,36.104,11.98688407
24.55555556,5.63,6.841220476
24.55555556,8.298,8.390463209
24.55555556,9.503,7.568013872
24.55555556,10.272,9.882095905
24.55555556,15.302,10.28125298
24.55555556,29.781,7.392595971
24.57142857,6.02,5.920225873
24.57142857,7.616,9.702523996
24.6,8.721,13.61280133
24.6,9.598,7.908517227
24.6,9.598,7.606660615
24.6,15.612,12.76402319
24.6,29.887,9.493116606
24.6,29.887,9.436043785
24.625,7.822,9.371724756
24.625,7.822,8.550958134
24.66666667,4.219,7.347379934
24.66666667,4.351,8.11063658
24.66666667,5.559,6.489829741
24.66666667,7.453,7.134276147
24.66666667,7.696,7.905704467
24.66666667,7.955,6.673537205
24.66666667,9.643,8.785046409
24.66666667,10.256,10.56743939
24.66666667,12.075,11.17096402
24.66666667,14.101,8.355981488
24.66666667,14.345,9.802592443
24.66666667,16.71,9.580735618
24.66666667,20.589,10.23427256
24.66666667,23.175,9.324976879
24.66666667,26,13.94114828
24.66666667,27.822,11.40784276
24.66666667,30.55,7.652531891
24.66666667,34.284,10.805492
24.71428571,4.698,2.661209569
24.71428571,5.796,9.671515987
24.71428571,5.854,10.71025803
24.71428571,7.24,6.598524267
24.71428571,7.552,7.326919658
24.71428571,10.139,10.6950165
24.71428571,27.011,8.393117432
24.71428571,30.927,10.56664576
24.71428571,30.927,9.079156703
24.75,6,12.11014259
24.75,6.903,8.351876333
24.75,7.907,5.980477011
24.75,9.38,12.07026118
24.75,10.492,9.790776227
24.75,12.591,8.165796419
24.75,16.559,8.299421569
24.75,20.579,10.68402981
24.75,25.113,9.839966763
24.75,28.103,10.18764695
24.77777778,5.393,6.112172967
24.77777778,11.164,8.56198351
24.8,3.062,6.420172244
24.8,5.581,9.104375985
24.8,9.598,7.421077578
24.8,15.478,10.06917366
24.83333333,6.177,8.117984323
24.83333333,18.306,8.461986094
24.83333333,30.028,12.16764081
24.85714286,5.854,8.803195162
24.85714286,7.506,6.40297596
24.85714286,15.61,11.59574951
24.85714286,25.797,10.50343439
24.85714286,29.273,11.46752769
24.875,6.355,5.396591709
24.875,6.903,7.366396675
24.875,10.452,8.512178706
24.875,14.588,10.66106343
24.875,28.389,10.61429848
24.88888889,8.876,8.448222985
24.88888889,16.835,8.745868391
24.88888889,29.781,7.517633727
25,2.246,7.879633714
25,2.636,8.095865412
25,2.728,6.835599083
25,3.071,9.489471125
25,3.954,6.937468991
25,4.238,9.22414825
25,4.773,8.513219144
25,5.207,6.194789346
25,5.216,7.337335664
25,5.341,8.62707509
25,5.527,11.28843243
25,5.788,13.03966003
25,5.856,8.150577373
25,5.907,6.586340745
25,6.307,9.532203995
25,6.646,5.605951547
25,7.338,11.22775832
25,7.419,6.750956084
25,7.543,7.709348323
25,7.856,9.523206684
25,7.856,9.109333717
25,8.075,8.306003028
25,8.172,6.612128806
25,8.312,8.358258373
25,8.58,8.732502787
25,9.127,9.900871981
25,9.681,15.15219136
25,9.681,13.68404908
25,9.681,13.14069246
25,9.681,10.14292593
25,9.771,12.92446704
25,9.771,8.551083936
25,9.773,6.640043478
25,9.907,9.221520879
25,9.907,9.047740458
25,10.432,8.726382582
25,11.089,8.195083815
25,11.675,13.01985066
25,13.5,11.96187413
25,13.668,7.454601307
25,14.152,11.45449938
25,14.178,11.00126065
25,14.194,10.49254731
25,14.204,8.358922845
25,14.345,7.554515726
25,14.739,11.75635445
25,14.795,8.093873637
25,15.387,7.797249815
25,16.058,10.15657349
25,16.811,11.72702872
25,16.874,10.22754171
25,19.266,10.55085741
25,20.524,9.322099537
25,20.571,9.534117791
25,20.721,10.90133178
25,25.288,12.35460634
25,26.008,10.93121366
25,26.382,7.8906269
25,28.103,8.006879979
25,29.194,11.74608666
25,29.781,10.19877739
25,29.887,13.64107892
25,29.887,10.76588979
25,29.887,9.809589696
25,30.028,7.133908797
25,30.259,11.22649531
25,31.152,13.28403949
25,31.201,14.20986243
25,31.201,10.62344967
25,31.377,12.00259713
25,31.377,7.787125362
25,36.104,10.90333155
25,36.28,13.58389382
25,36.28,8.461190893
25.11111111,16.016,9.684757022
25.11111111,29.781,6.832514653
25.125,15.448,10.77992886
25.125,28.389,9.446369412
25.16666667,5.241,6.369467724
25.16666667,9.643,8.394006308
25.16666667,10.152,10.30086214
25.16666667,12.409,8.789166968
25.16666667,12.725,4.780211259
25.2,5.581,10.45461047
25.2,6.954,7.731259185
25.2,10.539,12.92014534
25.2,10.734,10.15840425
25.2,11.092,12.19684803
25.2,11.673,8.32331067
25.2,12.755,8.121380721
25.2,15.664,7.773284238
25.2,17.148,8.926365578
25.2,26.372,9.687400916
25.22222222,16.835,12.74403583
25.25,2.367,6.938587267
25.25,5.684,9.988954644
25.25,6.355,8.270458191
25.25,7.822,8.476547956
25.25,8.091,8.563919192
25.25,9.38,10.4841345
25.25,12.903,11.25690565
25.25,16.811,12.65292415
25.25,24.831,7.796951561
25.25,28.103,11.476328
25.25,31.223,7.59964862
25.25,31.853,7.919678297
25.28571429,3.689,6.936518229
25.28571429,10.231,7.765309707
25.28571429,15.156,11.15423658
25.28571429,28.878,10.09045541
25.33333333,5.646,11.6236561
25.33333333,6.057,9.078101208
25.33333333,7.543,8.53593758
25.33333333,7.747,11.51686341
25.33333333,9.643,11.37186791
25.33333333,10.272,9.313675903
25.33333333,10.37,8.151196458
25.33333333,14.608,11.54264048
25.33333333,26,11.99936973
25.33333333,26,7.959943128
25.33333333,26.681,10.08609227
25.33333333,29.747,9.354943696
25.375,3.592,6.221302203
25.4,4.555,5.116631932
25.4,5.581,12.06492059
25.4,12.436,9.98427879
25.4,13.41,10.97504999
25.4,15.612,9.890485756
25.4,25.547,7.763673054
25.4,29.887,10.35400356
25.42857143,5.288,6.089063604
25.42857143,14.971,12.42136694
25.44444444,26.626,11.12496338
25.5,3.454,6.92385443
25.5,3.956,5.853801259
25.5,5.996,6.801691201
25.5,7.215,11.12454469
25.5,7.371,6.843138168
25.5,8.674,6.236638909
25.5,9.38,13.07333396
25.5,9.643,7.535114493
25.5,9.921,9.87307379
25.5,10.558,10.05017075
25.5,12.563,8.371045293
25.5,14.027,9.44155595
25.5,14.595,7.673079583
25.5,16.98,9.983151613
25.5,19.407,11.11222574
25.5,22.297,8.721767006
25.5,24.077,13.18493558
25.5,25.113,9.910939919
25.5,26.681,9.556589788
25.5,29.194,9.361259925
25.5,30.028,8.436093889
25.5,31.253,10.2849464
25.5,31.377,11.10040498
25.5,31.377,8.165343505
25.5,31.434,11.49845558
25.55555556,14.307,6.934255092
25.55555556,26.626,9.703688695
25.57142857,5.313,5.436525182
25.57142857,10.131,9.716340306
25.57142857,10.131,7.776381149
25.57142857,11.632,7.709701084
25.57142857,14.304,6.473383784
25.6,2.636,5.926499165
25.6,3.959,6.724333333
25.6,4.128,9.937815989
25.6,5.581,8.668734375
25.6,8.261,8.856599662
25.625,5.433,6.611060785
25.625,6.355,8.720931593
25.625,11.602,9.667117375
25.625,16.385,10.4348723
25.625,16.98,8.405772334
25.625,16.98,6.17639874
25.66666667,4.407,4.785356061
25.66666667,5.646,10.91559891
25.66666667,13.021,10.4459191
25.66666667,13.894,8.780817906
25.66666667,14.816,8.117357176
25.66666667,28.899,7.923581765
25.66666667,34.284,7.084795367
25.71428571,14.971,12.1338471
25.71428571,25.797,9.236079826
25.71428571,29.431,11.65890842
25.71428571,29.431,9.845555986
25.75,3.46,6.705287517
25.75,4.328,12.3593372
25.75,7.452,6.829748089
25.75,8.295,7.227765073
25.75,9.12,10.6042294
25.75,9.38,11.58236108
25.75,24.962,11.34649603
25.75,27.553,9.456980755
25.75,31.853,10.72085158
25.77777778,6.702,9.550705245
25.77777778,11.164,7.203478588
25.8,5.581,7.756194444
25.8,12.755,8.861666844
25.8,15.612,8.039283436
25.8,29.887,12.69981483
25.83333333,7.453,8.976530715
25.83333333,7.696,7.829605464
25.83333333,9.643,9.632679428
25.83333333,12.629,10.1925406
25.83333333,29.194,9.878942646
25.85714286,7.616,8.86009816
25.875,4.146,7.547159781
25.875,5.151,7.224314782
25.875,9.972,6.948311817
25.875,16.385,10.29248979
25.88888889,7.967,6.639704927
25.88888889,10.272,11.22909559
26,2.813,6.340220065
26,3.062,8.89395086
26,4.03,11.41452913
26,4.24,5.838875111
26,5.712,6.675171271
26,6.014,7.150666446
26,6.835,6.084151279
26,7.115,7.265573286
26,7.178,7.755636933
26,7.271,7.7773726
26,7.514,7.310901541
26,7.617,6.211919837
26,8.091,8.377266106
26,8.312,7.211621387
26,8.58,8.720834094
26,9.205,12.52461366
26,9.408,9.809868886
26,9.489,9.364291314
26,9.643,9.119847599
26,9.681,16.14648977
26,9.681,10.74714554
26,10.231,11.10548701
26,10.231,10.49420998
26,10.231,8.253048452
26,11.675,9.416335753
26,11.732,9.957983867
26,12.629,7.864794913
26,13.41,8.621005263
26,13.894,10.16352048
26,14.795,10.82104422
26,15.808,9.313536245
26,15.808,7.34353322
26,20.589,12.40313773
26,23.268,10.18030119
26,25.668,12.24041671
26,26.925,11.63185136
26,26.925,9.952135647
26,27.136,9.908667605
26,27.553,10.3921264
26,28.389,12.49054589
26,29.194,12.16628002
26,30.026,6.310203098
26,31.201,8.915755479
26,31.253,11.32292872
26,35.532,9.047242147
26,36.104,7.950584016
26,36.28,10.67062691
26,36.28,9.160145051
26,36.377,10.96017642
26,40.197,7.489993453
26.11111111,30.979,8.005592842
26.125,5.742,7.757340446
26.14285714,4.045,7.165152732
26.2,15.612,10.07147581
26.2,17.148,10.35828762
26.22222222,2.258,4.940795752
26.22222222,6.702,9.203464083
26.22222222,9.635,10.23041003
26.22222222,10.272,8.118845607
26.25,4.17,9.948413065
26.25,6.662,6.067561596
26.25,6.903,7.5912969
26.25,8.398,9.435861914
26.25,20.579,11.45210817
26.25,28.103,8.023626817
26.25,31.253,9.996741983
26.25,31.434,12.16099717
26.25,31.434,11.49187264
26.28571429,19.717,11.02697554
26.28571429,19.717,10.08062386
26.28571429,30.927,9.061450635
26.33333333,4.657,9.227773006
26.33333333,4.82,7.387096988
26.33333333,4.926,10.67005594
26.33333333,4.986,6.088241717
26.33333333,5.225,8.920583828
26.33333333,6.993,6.463564531
26.33333333,8.505,9.568201001
26.33333333,10.272,6.744706979
26.33333333,14.345,9.486718134
26.33333333,16.225,8.715794664
26.33333333,29.194,11.50775899
26.33333333,30.758,9.825518122
26.375,5.398,7.849276235
26.375,7.69,9.616251622
26.4,13.4,6.621889825
26.4,13.41,6.817653872
26.4,16.915,9.985720597
26.4,16.915,8.801685999
26.4,29.887,12.77124585
26.42857143,4.698,5.586665574
26.42857143,9.408,7.585414903
26.44444444,6.482,7.781410218
26.44444444,6.516,7.25496283
26.44444444,10.272,10.60317628
26.5,3.298,4.212208589
26.5,3.753,3.475518664
26.5,6.773,12.04830674
26.5,9.023,8.568967851
26.5,9.643,8.118288986
26.5,9.771,7.41157766
26.5,10.746,6.730523745
26.5,12.591,7.687131082
26.5,14.776,11.2886069
26.5,31.253,12.34245664
26.5,31.253,9.282994967
26.5,36.104,13.62933788
26.5,36.104,11.16486125
26.55555556,29.781,7.972582046
26.57142857,5.854,7.717147765
26.57142857,7.692,8.165668816
26.57142857,28.878,11.21600766
26.6,7.49,6.189521895
26.6,9.627,8.790368999
26.625,6.486,7.640617956
26.625,10.452,8.223598367
26.625,16.811,6.376588521
26.66666667,3.718,7.802023739
26.66666667,4.092,6.50635534
26.66666667,6.057,9.124544877
26.66666667,7.543,9.580671736
26.66666667,9.432,8.175364162
26.66666667,9.575,9.744483224
26.66666667,10.555,8.501740167
26.66666667,11.829,8.225887858
26.66666667,12.075,10.037325
26.66666667,14.608,10.80401054
26.66666667,17.35,8.968239638
26.66666667,20.589,13.42953315
26.66666667,28.588,6.737256674
26.66666667,29.194,9.892477527
26.66666667,29.747,8.231915562
26.66666667,47.05,11.19751513
26.75,5.483,7.392513658
26.75,6.443,6.904388457
26.75,6.486,8.848155787
26.75,7.514,9.378791837
26.75,7.586,7.841801783
26.75,7.907,6.728071507
26.75,8.091,7.065390183
26.75,9.38,10.1423307
26.75,10.452,9.009145768
26.75,14.164,6.522359427
26.75,15.463,10.10488482
26.75,16.559,10.61080127
26.75,27.553,10.0570568
26.75,30.259,10.7651899
26.75,31.253,10.90532575
26.77777778,5.634,9.101002036
26.77777778,10.272,8.000316362
26.8,6.75,8.410294865
26.8,13.156,11.98207714
26.8,29.887,12.96584485
26.83333333,3.831,7.995215079
26.83333333,5.808,9.359935911
26.83333333,6.635,6.243183629
26.83333333,8.25,5.494639535
26.85714286,14.304,9.452769874
26.875,14.204,8.762724095
26.875,31.223,9.938468092
26.875,31.223,9.560302916
26.88888889,3.203,3.700356003
26.88888889,8.306,7.514479557
26.88888889,8.306,6.714529058
26.88888889,10.272,8.446380377
27,2.317,5.635995005
27,3.263,7.590797443
27,4.451,6.244163348
27,5.581,7.496032619
27,5.646,10.39355304
27,5.694,7.166189563
27,5.745,10.14897049
27,5.788,13.60795504
27,6.177,9.197869976
27,7.043,6.248968373
27,7.49,7.657654115
27,7.506,6.965661505
27,7.741,9.304470437
27,7.747,9.286190003
27,8.25,5.387564941
27,8.288,7.959717424
27,9.023,8.525331242
27,9.489,9.614007937
27,9.663,8.932000889
27,9.681,6.942656069
27,9.898,9.720090426
27,10.231,10.19850349
27,10.231,7.662629273
27,10.272,6.620159737
27,11.164,8.052226442
27,11.659,12.11368462
27,12.916,11.27422451
27,14.194,12.57671088
27,14.345,6.916523979
27,14.608,11.76567913
27,16.058,7.489707836
27,16.874,8.455653105
27,17.013,10.66617546
27,18.207,10.67557876
27,19.276,9.018729483
27,22.589,8.378528205
27,23.858,9.381751238
27,26.925,14.22534254
27,27.136,10.42197491
27,30.259,12.09949642
27,31.152,9.432157573
27,31.201,15.83777778
27,31.201,13.51824649
27,31.223,9.940409642
27,32.403,13.95286704
27,32.406,15.19545442
27,34.284,12.45832699
27,36.104,9.278170991
27,36.28,14.19213326
27,36.28,10.99928018
27.11111111,18.913,10.44328943
27.11111111,29.781,11.067195
27.14285714,7.419,7.552455643
27.14285714,10.231,9.265788605
27.14285714,10.231,6.177196668
27.16666667,5.137,9.172136316
27.2,9.598,10.38701013
27.2,29.887,12.78453074
27.22222222,10.272,9.374957909
27.22222222,21.455,9.867907887
27.25,4.718,4.398722951
27.25,6.478,6.685197152
27.25,9.38,10.9383127
27.25,22.355,9.762373045
27.25,24.962,10.87613633
27.25,28.389,11.67225313
27.25,31.253,11.40023987
27.28571429,4.698,4.683200351
27.28571429,13.965,11.048388
27.28571429,19.717,10.49191646
27.33333333,4.973,6.90699305
27.33333333,6.057,8.916237458
27.33333333,6.946,9.918507114
27.33333333,7.543,10.49734837
27.33333333,10.086,11.13078322
27.33333333,10.232,7.708929529
27.33333333,13.26,10.46773709
27.33333333,20.589,10.638157
27.375,7.149,7.349021792
27.4,4.282,4.05624
27.4,9.598,10.0207136
27.4,12.755,7.010707021
27.4,16.915,9.373957549
27.42857143,5.443,7.30576116
27.42857143,6.741,8.738345848
27.42857143,7.093,8.435571685
27.42857143,8.689,7.777897795
27.44444444,2.265,8.051358504
27.5,2.076,6.123820961
27.5,3.464,6.748414435
27.5,3.668,6.653174175
27.5,4.469,5.817266174
27.5,5.694,6.418812958
27.5,9.38,10.56439633
27.5,9.771,10.41485534
27.5,12.185,5.047614696
27.5,12.882,10.54639077
27.5,13.936,5.352437554
27.5,14.194,10.21219585
27.5,14.439,6.476910705
27.5,15.754,9.707253204
27.5,16.107,8.988534373
27.5,16.811,12.34792172
27.5,18.485,11.40469455
27.5,19.407,11.98156567
27.5,19.407,10.2203041
27.5,21.852,8.618212121
27.5,29.194,9.177095703
27.5,31.253,10.87702274
27.5,31.377,11.59404936
27.5,31.377,9.955066443
27.5,32.406,13.48934282
27.5,32.406,10.78230432
27.55555556,3.672,6.751480332
27.55555556,29.781,8.287221287
27.57142857,3.696,6.272876458
27.57142857,6.187,6.265240483
27.57142857,7.616,9.710260055
27.57142857,10.131,9.644425723
27.6,9.598,9.4613395
27.6,25.556,10.2579604
27.6,28.751,8.085709324
27.625,2.368,3.622157182
27.625,3.168,6.699164389
27.625,11.901,8.334635147
27.66666667,4.909,8.802380679
27.66666667,6.341,6.604212224
27.66666667,8.306,6.449232885
27.66666667,13.26,8.107961733
27.66666667,13.363,12.58351835
27.66666667,14.505,10.90600547
27.66666667,14.608,9.423684547
27.66666667,29.747,8.156464997
27.66666667,30.55,9.827220897
27.66666667,31.152,12.32433788
27.71428571,5.065,6.299855507
27.71428571,14.609,12.62107145
27.75,5.45,6.828521914
27.75,6.355,8.784220862
27.75,7.514,8.767613694
27.75,8.295,11.63041538
27.75,16.559,7.765090161
27.75,16.826,9.992244835
27.75,31.434,11.14216467
27.75,31.853,9.964985041
27.77777778,11.602,7.349503298
27.77777778,14.307,9.433015098
27.8,5.581,9.591881409
27.8,6.42,7.151179626
27.8,19.266,12.64157254
27.8,26.382,8.855334757
27.83333333,7.453,6.760688201
27.83333333,10.94,6.660591943
27.85714286,7.421,9.279647609
27.85714286,13.965,12.5184212
27.85714286,29.431,9.515358712
27.875,5.542,7.451973323
27.875,6.355,7.880880201
27.875,6.486,10.10403006
27.875,10.452,12.11660209
27.875,10.452,10.49401484
27.875,14.439,8.267175155
28,3.922,6.796638474
28,4.475,5.647937356
28,5.196,4.195103048
28,5.395,6.330883773
28,5.476,7.812508098
28,6,9.781991848
28,6.335,9.062735746
28,6.499,7.59119833
28,6.596,7.645648325
28,6.634,5.30495503
28,7.856,10.51109214
28,8.091,7.571856436
28,8.286,5.692078214
28,8.398,9.667265707
28,8.649,10.01037771
28,8.993,10.36276143
28,9.38,6.659270057
28,9.432,6.937748312
28,9.504,10.34939476
28,9.575,10.12539925
28,9.647,12.89727087
28,9.681,9.760015399
28,9.898,14.25846432
28,9.907,8.273312785
28,10.231,9.683581818
28,10.231,8.912451814
28,10.558,9.834456281
28,11.295,9.252067058
28,12.023,7.924385988
28,13.5,10.37218637
